YRESID,CCODE,PWEIGHT_1,PRETEST,YIMODE,YQ8,YQ9_a,YQ9_b,YQ9_c,YQ9_d,YQ10_a,YQ10_b,YQ10_c,YQ10_d,YQ10_e,YQ10_f,YQ10_g,YQ10_h,YQ10_i,YQ14a_1,YQ14a_2,YQ14a_3,YQ14a_4,YQ14a_5,YQ14a_6,YQ14a_7,YQ14a_8,YQ14a_9,YQ14a_10,YQ14b,YQ21_c,YQ21_f,YQ28_mother,YQ28_father,YQ28a_0,YQ28a_1,YQ28a_2,YQ28a_3,YQ28a_4,YQ28a_5,YQ28a_6,YQ28a_7,YQ28a_8,YQ28d,YQ42,YQCONTACT,PMCORD,PMIMODE,PMQ10,PMQ11_a,PMQ11_b,PMQ11_c,PMQ11_d,PMQ18_c,PMQ18_f,PFCORD,PFIMODE,PFQ10,PFQ11_a,PFQ11_b,PFQ11_c,PFQ11_d,PFQ18_c,PFQ18_f
17921814,1792,0.299394815317545,,4,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921815,1792,1.32808231517713,,4,1,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,2,4,1,1,0,0,1,1,1,0,0,0,0,2,2,1,,4,3,3,1,2,1,2,4,,,,,,,,,
17921816,1792,0.822763778547591,,4,2,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,2,4,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921817,1792,0.945732328687743,,4,1,3,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,1,1,1,1,1,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921818,1792,1.03081848417654,,4,1,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921819,1792,0.945732328687743,,4,1,2,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,1,0,0,0,1,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921820,1792,0.324191766819372,,4,3,3,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,1,1,0,0,1,1,1,0,1,0,0,1,1,2,,4,3,3,1,3,2,3,4,,,,,,,,,
17921821,1792,1.02693125848332,,4,2,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,1,1,0,1,0,0,0,1,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921822,1792,0.893231984298302,,4,3,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,2,2,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921823,1792,0.576977078328587,,4,3,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,1,0,0,0,1,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921824,1792,0.300479543287295,,4,2,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921825,1792,0.300479543287295,,4,2,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921826,1792,0.369918719288341,,4,2,3,2,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,4,2,3,2,2,1,4,4
17921827,1792,0.324191766819372,,4,2,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921828,1792,1.26974656252704,,4,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,1,1,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921829,1792,0.807333284578772,,4,2,4,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,3,3,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921830,1792,1.7661931599215,,4,2,4,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,4,3,1,1,0,1,0,0,0,0,1,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921831,1792,0.807333284578772,,4,2,1,2,3,3,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,1,1,1,0,0,0,0,1,2,1,,4,1,4,4,4,2,1,4,,,,,,,,,
17921832,1792,0.652258178499961,,4,2,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,3,4,1,1,0,0,1,1,1,0,0,0,0,2,2,1,,4,2,3,2,4,2,4,4,,,,,,,,,
17921833,1792,0.652258178499961,,4,2,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4,1,1,0,1,1,1,0,0,0,0,0,2,2,1,,4,2,3,3,3,2,4,4,,,,,,,,,
17921834,1792,0.705213524334506,,4,1,2,2,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,1,1,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921835,1792,1.29822474906676,,4,3,3,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,1,1,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921836,1792,0.286531099499529,,4,2,4,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,1,1,0,1,1,1,1,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,
17921837,1792,0.286531099499529,,4,2,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,4,1,1,1,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921838,1792,0.686811385182819,,4,2,4,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,4,3,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921839,1792,0.233417343235809,,4,2,4,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,,,1,1,0,0,1,1,1,0,0,0,0,2,2,1,,4,3,4,2,4,1,4,3,,,,,,,,,
17921840,1792,0.233417343235809,,4,3,4,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,1,1,0,0,1,1,1,0,0,0,0,2,2,1,,4,3,4,4,4,2,4,4,,,,,,,,,
17921841,1792,0.516947243153772,,4,3,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,1,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921842,1792,0.251554730999952,,4,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,4,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921843,1792,0.251554730999952,,4,3,4,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,1,1,0,0,1,1,0,0,0,0,0,2,1,1,,4,3,4,4,4,2,4,3,,,,,,,,,
17921844,1792,0.605566726486412,,4,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,4,3,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921845,1792,,,4,2,3,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921846,1792,0.605566726486412,,4,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,4,1,1,0,0,1,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921847,1792,2.30046106987848,,4,1,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,1,1,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921848,1792,0.654640643191849,,4,1,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,4,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,4,2,3,1,2,2,4,4
17921849,1792,2.1090035894962,,4,2,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3,1,1,0,0,1,1,1,0,0,0,0,1,1,1,,,,,,,,,,,4,2,3,2,3,1,2,3
17921850,1792,,,4,1,3,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,1,1,0,1,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921851,1792,0.605566726486412,,4,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,3,4,1,1,0,0,1,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921852,1792,,,4,3,3,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921853,1792,1.35978223576586,,4,1,2,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921854,1792,,,4,1,2,3,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921855,1792,0.845337945001078,,4,2,2,3,4,4,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921856,1792,1.55035698444599,,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1,1,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,
17921857,1792,0.845337945001078,,4,1,3,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,1,1,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921858,1792,1.55035698444599,,4,1,3,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921859,1792,1.35978223576586,,4,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921860,1792,0.299394815317545,,4,3,,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921861,1792,0.27758573844624,,4,1,3,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921862,1792,0.531891539346125,,4,1,4,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921863,1792,0.341451715638901,,4,1,3,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,8,4,3,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921864,1792,0.945732328687743,,4,1,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,1,0,0,0,1,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921865,1792,0.27758573844624,,4,1,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921866,1792,0.341451715638901,,4,3,4,4,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,4,1,1,0,1,0,0,0,1,0,0,0,,2,1,,,,,,,,,,,,,,,,,,
17921867,1792,0.822763778547591,,4,3,3,2,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921868,1792,1.83230465250881,,4,3,4,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,3,3,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921869,1792,1.37270711478325,,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,4,1,1,0,1,0,0,0,1,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921870,1792,0.605566726486412,,4,2,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921871,1792,1.20418635929057,,4,3,3,3,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921872,1792,2.1090035894962,,4,3,3,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,3,1,1,0,0,1,1,0,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921873,1792,0.605566726486412,,4,3,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921874,1792,1.20418635929057,,4,3,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921875,1792,0.749275406297054,,4,3,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,1,0,1,0,0,0,1,0,0,0,,2,1,,4,3,2,2,2,2,4,4,,,,,,,,,
17921876,1792,0.749275406297054,,4,3,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,1,0,0,0,0,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921877,1792,2.1090035894962,,4,2,2,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,1,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921878,1792,1.63785443289382,,4,3,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921879,1792,1.37270711478325,,4,3,4,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,1,1,0,0,0,0,0,0,2,1,1,,4,3,4,3,3,2,3,3,,,,,,,,,
17921880,1792,1.70977522756573,,4,3,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921881,1792,1.20418635929057,,4,3,4,4,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921882,1792,0.749275406297054,,4,3,3,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921883,1792,2.1090035894962,,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921884,1792,0.299394815317545,,4,3,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,1,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921885,1792,0.945732328687743,,4,1,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,0,1,0,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921886,1792,0.27758573844624,,4,2,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,1,1,0,0,1,1,1,0,0,1,0,2,2,1,,4,3,2,3,2,2,1,4,,,,,,,,,
17921887,1792,0.736347611428093,,4,1,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921888,1792,0.531891539346125,,4,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,1,0,0,0,1,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921889,1792,0.299394815317545,,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,1,1,0,0,1,0,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921890,1792,0.341451715638901,,4,1,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,2,4,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921891,1792,0.27758573844624,,4,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,1,1,0,0,1,1,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,
17921892,1792,0.531891539346125,,4,3,4,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,1,1,0,1,0,0,0,1,0,0,0,,1,2,,4,3,1,2,2,3,2,4,,,,,,,,,
17921893,1792,1.32808231517713,,4,3,4,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,2,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921894,1792,0.341451715638901,,4,3,2,4,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,4,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921895,1792,0.822763778547591,,4,1,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,4,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921896,1792,0.299394815317545,,4,3,4,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,1,1,0,0,1,1,1,0,0,0,0,2,1,1,,,,,,,,,,,4,3,2,3,3,4,4,4
17921897,1792,1.32808231517713,,4,2,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,2,3,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921898,1792,0.299394815317545,,4,2,4,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,3,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921899,1792,0.736347611428093,,4,2,3,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,1,0,0,0,1,0,0,0,,2,1,,,,,,,,,,,,,,,,,,
17921900,1792,1.03081848417654,,4,,3,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,2,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921901,1792,0.618512748610775,,4,3,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,1,0,0,0,1,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921902,1792,0.543619967319017,,4,3,3,2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,1,1,0,0,1,1,1,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,
17921903,1792,0.27758573844624,,4,2,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,4,4,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921904,1792,0.822763778547591,,4,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,4,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921905,1792,0.27758573844624,,4,3,1,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,2,4,1,1,0,1,0,0,0,0,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921906,1792,0.945732328687743,,4,1,3,4,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,1,0,0,0,1,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921907,1792,0.822763778547591,,4,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,2,4,1,1,0,1,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921908,1792,0.299394815317545,,4,3,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921909,1792,0.341451715638901,,4,3,4,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,0,0,0,0,1,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921910,1792,0.299394815317545,,4,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921911,1792,0.27758573844624,,4,3,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,3,4,1,1,0,0,1,1,1,0,0,0,0,2,2,1,,4,3,2,2,2,2,2,3,,,,,,,,,
17921912,1792,0.299394815317545,,4,1,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921913,1792,0.341451715638901,,4,1,4,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,0,1,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921914,1792,0.299394815317545,,4,3,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921915,1792,0.618512748610775,,4,2,1,2,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,,4,1,1,2,2,4,2,4,,,,,,,,,
17921916,1792,0.245340248181176,,4,4,4,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921917,1792,0.433610131906693,,4,3,4,3,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,3,1,1,0,0,1,1,1,0,0,0,0,2,1,2,,,,,,,,,,,,,,,,,,
17921918,1792,0.227679817119719,,4,3,4,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,2,4,1,1,0,1,0,0,0,1,0,0,0,,2,1,,4,3,4,3,3,4,4,4,,,,,,,,,
17921919,1792,0.837628374672143,,4,2,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,2,1,1,0,0,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,
17921920,1792,0.669151010524446,,4,2,2,1,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921921,1792,1.07834500038857,,4,4,4,2,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,1,1,0,0,1,1,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,
17921922,1792,0.503753765390383,,4,3,4,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921923,1792,0.433610131906693,,4,3,4,3,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,8,4,2,1,1,0,1,0,0,0,1,0,0,0,,1,2,,,,,,,,,,,,,,,,,,
17921924,1792,0.727648952673426,,4,1,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,1,3,1,1,0,0,1,1,1,0,0,0,0,2,1,1,,,,,,,,,,,4,2,2,1,3,2,1,4
17921925,1792,0.376988609478753,,4,3,3,3,3,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,,2,2,,,,,,,,,,,,,,,,,,
17921926,1792,0.376988609478753,,4,4,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,4,4,4,1,1,0,0,1,1,1,0,1,1,0,1,2,2,,,,,,,,,,,,,,,,,,
17921927,1792,0.727648952673426,,4,4,1,1,2,3,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3,2,2,3,0,1,0,1,0,1,1,0,0,,1,2,,,,,,,,,,,,,,,,,,
